sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Female,30,Caucasian,0,0,0,0,0,2013-02-13 04:01:09,2013-02-13 08:39:18,0.193159722221026,M,0,8,High,0
Male,26,African-American,1,1,0,18,-1,2013-11-03 08:59:31,2014-05-20 06:30:33,197.896550925921,F,1,10,High,1
Male,31,African-American,0,0,0,2,-1,2013-05-01 04:24:59,2013-05-03 09:29:24,2.21140046296205,F,1,2,Low,0
Male,34,Other,0,0,0,0,-1,2013-10-14 03:41:56,2014-01-30 04:50:11,108.047395833339,F,0,2,Low,0
Female,25,African-American,0,0,0,0,-1,2013-08-03 01:49:54,2013-09-16 07:24:51,44.2326041666674,M,0,5,Medium,0
Female,26,Caucasian,0,0,0,1,-13,2013-02-06 10:37:48,2013-02-15 07:52:31,8.88521990740992,F,0,6,Medium,0
Male,38,African-American,0,0,0,2,0,2013-04-28 06:17:50,2013-05-07 11:23:15,9.21209490740876,F,1,7,Medium,1
Female,37,African-American,0,0,0,0,-1,2013-03-24 06:22:00,2013-03-25 01:56:07,0.815358796295186,M,0,1,Low,0
Male,34,Caucasian,0,0,1,3,-1,2013-12-26 08:22:16,2013-12-27 07:03:25,0.945243055553874,M,0,5,Medium,0
Female,38,Hispanic,0,0,0,0,-1,2013-10-12 02:23:33,2013-11-06 11:22:29,25.3742592592607,F,0,2,Low,0
Female,31,African-American,0,0,0,0,-1,2014-02-15 03:11:00,2014-02-17 12:42:48,2.39708333332965,M,0,6,Medium,0
Female,29,Caucasian,0,0,0,0,0,2013-04-10 01:34:30,2013-04-10 08:51:16,0.303310185183363,M,0,2,Low,0
Male,20,Caucasian,1,0,0,1,28,2013-09-26 11:33:04,2013-10-12 02:22:49,15.6178819444467,F,1,9,High,1
Male,22,African-American,0,0,0,0,-1,2013-01-31 02:25:40,2013-02-01 08:48:35,1.26591435185401,F,0,4,Low,0
Female,51,Hispanic,0,0,0,0,-3,2014-03-21 10:24:01,2014-03-22 01:21:00,0.622905092597648,M,0,1,Low,0
Male,24,African-American,0,0,0,2,-1,2014-03-30 12:21:59,2014-03-31 01:46:58,0.559016203696956,M,1,4,Low,1
Male,47,African-American,0,0,0,0,-1,2014-12-29 01:25:41,2014-12-30 07:58:52,1.27304398148408,F,1,8,High,1
Female,36,African-American,0,0,0,1,-1,2013-12-18 01:06:25,2013-12-24 05:27:07,6.18104166667035,F,1,5,Medium,1
Male,21,African-American,0,0,0,1,-1,2013-10-09 04:32:43,2013-10-10 05:30:24,1.04005787037022,M,0,4,Low,0
Male,25,African-American,0,1,0,3,-1,2013-11-09 12:41:34,2014-01-29 02:12:39,80.5632523148088,M,1,10,High,1
Male,23,African-American,0,0,1,5,-1,2013-03-06 05:57:50,2013-03-11 05:35:56,4.98479166666948,F,1,9,High,1
Male,23,Other,0,0,0,0,-1,2013-09-15 08:38:11,2013-09-16 07:24:21,0.948726851849642,M,0,3,Low,0
Female,24,Caucasian,0,0,0,0,-1,2013-10-24 01:30:17,2013-10-24 09:21:19,0.327106481476221,M,0,10,High,0
Male,35,Caucasian,0,0,0,2,-1,2014-03-27 07:29:25,2014-03-29 09:08:16,2.06864583333663,F,1,2,Low,1
Female,23,Hispanic,0,0,0,0,-2,2013-08-05 09:00:16,2013-08-06 01:36:03,0.691516203703941,M,0,4,Low,0
Female,19,African-American,0,0,0,0,-1,2014-11-18 01:22:13,2014-11-19 10:10:03,1.36655092592264,M,1,4,Low,1
Male,32,Caucasian,0,0,0,0,-1,2014-01-23 06:22:42,2014-01-29 01:56:31,5.81515046295681,F,1,1,Low,1
Female,39,Caucasian,0,0,0,0,-3,2013-03-22 04:27:55,2013-03-23 02:26:59,0.916018518524652,M,1,1,Low,1
Male,30,African-American,4,0,0,12,0,2013-02-17 04:35:11,2013-02-26 07:47:02,9.13322916666948,F,1,9,High,1
Male,33,African-American,0,0,0,2,-1,2013-01-03 10:41:22,2013-09-19 06:33:59,258.828206018523,F,0,7,Medium,0
Female,36,Caucasian,0,0,0,0,-1,2014-01-10 10:17:29,2014-01-11 01:14:10,0.62269675925927,M,0,2,Low,0
Male,29,African-American,0,1,1,8,-1,2014-10-25 10:44:14,2014-10-28 05:22:44,2.77673611111095,F,1,8,High,1
Female,40,Caucasian,0,0,0,0,0,2013-08-23 04:51:28,2013-08-23 07:18:31,0.102118055554456,F,0,2,Low,0
Male,53,African-American,0,0,0,4,-4,2013-08-31 09:11:48,2013-09-02 08:18:28,1.9629629629635,F,0,7,Medium,0
Female,28,Caucasian,0,0,0,0,-1,2013-10-27 10:37:31,2013-10-28 08:11:04,0.898298611115024,M,0,2,Low,0
Male,38,Hispanic,0,0,0,2,0,2013-10-07 03:09:55,2013-11-05 11:20:31,29.3406944444432,M,0,2,Low,0
Male,27,African-American,0,1,0,9,-1,2013-01-25 07:13:40,2013-01-27 02:04:02,1.78497685185721,F,1,9,High,1
Male,55,Caucasian,0,0,0,0,-1,2013-11-08 11:23:28,2013-11-09 02:08:01,0.614270833335468,F,0,3,Low,0
Male,22,African-American,1,0,0,1,-1,2013-08-21 06:28:25,2013-08-23 04:24:26,1.91390046296146,M,0,7,Medium,0
Female,34,African-American,0,0,0,1,-1,2013-11-19 05:25:02,2013-11-21 09:38:50,2.17625000000407,F,0,1,Low,0
Male,55,Caucasian,0,0,0,1,-17,2013-04-28 07:24:17,2013-05-02 08:55:43,4.06349537037022,M,0,2,Low,0
Male,24,Hispanic,0,0,0,2,0,2013-02-17 12:51:20,2013-05-20 05:55:11,91.7110069444388,F,1,8,High,0
Female,47,African-American,0,1,1,21,-1,2014-03-05 08:10:16,2014-03-27 05:34:22,21.8917361111089,M,1,9,High,1
Male,41,Other,0,0,0,0,0,2013-09-09 04:00:04,2013-09-09 08:07:16,0.171666666668898,M,0,1,Low,0
Male,41,Hispanic,0,0,0,0,-2,2013-07-13 07:47:49,2013-07-14 01:34:09,0.740509259259852,F,0,3,Low,0
Male,61,African-American,0,0,0,12,-1,2013-02-05 05:43:08,2013-10-05 05:26:21,241.988344907411,F,0,3,Low,0
Male,57,African-American,0,0,0,3,0,2013-04-27 06:02:34,2013-04-29 01:41:38,1.81879629629111,F,0,1,Low,0
Female,38,Caucasian,0,0,0,2,-1,2013-10-19 06:29:28,2013-10-20 05:02:11,0.93938657407125,M,0,3,Low,0
Male,25,Caucasian,4,0,1,13,-1,2014-01-26 04:55:31,2014-01-31 09:33:15,5.19287037036702,F,1,4,Low,1
Male,23,African-American,0,0,0,0,-1,2014-11-27 03:02:28,2014-11-28 01:33:26,0.938171296293149,F,1,2,Low,1
Male,23,Caucasian,0,0,0,3,-1,2013-11-18 11:04:11,2013-11-28 03:13:08,9.672881944447,F,0,5,Medium,0
Male,20,African-American,0,0,0,0,-1,2013-12-09 07:22:09,2013-12-10 01:53:59,0.772106481483206,F,0,3,Low,0
Male,44,Caucasian,0,0,0,1,-1,2013-10-03 06:09:07,2013-10-04 08:07:14,1.08202546295797,F,0,8,High,0
Female,38,Caucasian,0,0,0,1,-23,2013-12-18 11:16:17,2013-12-20 06:03:00,1.78244212963182,M,0,1,Low,0
Male,56,African-American,0,0,0,5,-1,2013-05-08 07:41:30,2014-12-27 05:41:15,597.916493055556,F,1,2,Low,1
Male,43,Caucasian,0,0,0,2,0,2013-09-15 06:58:53,2013-09-20 09:01:55,5.08543981481489,F,1,2,Low,1
Male,22,African-American,0,0,0,0,-1,2013-04-24 12:13:57,2013-09-21 05:30:00,149.719479166663,F,1,3,Low,1
Male,32,Other,0,0,0,0,-1,2013-12-26 06:54:13,2013-12-27 09:23:36,1.10373842592526,F,0,1,Low,0
Male,29,African-American,0,0,0,0,0,2013-11-20 02:07:01,2013-11-21 03:36:00,1.06179398148379,F,0,6,Medium,0
Male,22,African-American,0,0,0,1,0,2013-02-23 02:35:50,2013-06-06 09:50:22,103.301759259259,F,1,9,High,1
Male,23,African-American,0,0,0,3,-1,2013-01-16 09:46:14,2013-03-01 09:56:04,44.0068287037066,F,1,9,High,1
Male,24,Caucasian,0,0,1,1,-23,2013-11-26 11:09:43,2013-11-28 12:59:40,2.07635416666744,F,0,4,Low,0
Male,45,Other,0,0,0,0,0,2014-02-03 03:10:19,2014-02-03 01:15:51,0.079490740739857,M,0,1,Low,0
Male,21,African-American,0,1,0,2,-1,2014-03-19 07:43:15,2014-03-20 09:45:37,1.08497685185284,F,0,9,High,0
Female,29,African-American,0,0,0,0,0,2013-10-05 04:27:04,2013-10-06 08:51:00,1.18328703704174,M,0,2,Low,0
Female,51,Caucasian,0,0,0,0,-1,2013-01-13 05:17:52,2013-01-14 07:36:42,1.09641203704086,M,1,4,Low,1
Male,36,Hispanic,1,0,0,2,-1,2014-09-21 02:00:22,2014-09-22 08:14:22,1.25972222222481,M,1,2,Low,1
Male,25,African-American,0,0,0,1,0,2013-08-07 04:39:32,2013-08-07 08:25:38,0.157013888892834,F,0,3,Low,0
Male,46,Hispanic,0,0,0,13,-1,2013-01-02 05:11:36,2013-05-24 03:31:20,141.93037037037,F,0,3,Low,0
Male,62,African-American,0,0,0,22,0,2014-08-29 03:16:29,2014-10-01 09:24:33,33.2556018518517,F,1,8,High,1
Male,25,African-American,0,0,0,0,-1,2013-03-21 10:18:18,2013-03-22 08:27:16,0.922893518516503,F,1,4,Low,1
Male,27,Caucasian,0,0,0,2,-1,2013-12-14 06:09:17,2013-12-16 02:52:14,1.86315972221928,F,0,2,Low,0
Female,22,Caucasian,0,0,0,3,-1,2014-12-02 09:38:12,2014-12-05 01:02:20,2.6417592592552,F,1,9,High,1
Male,37,Hispanic,0,0,0,1,-1,2014-03-17 06:38:54,2014-03-19 10:23:01,2.1556365740762,F,0,1,Low,0
Male,21,Caucasian,0,0,0,0,-1,2014-03-25 03:55:09,2014-03-27 03:42:00,1.99086805555271,F,1,3,Low,1
Female,39,Caucasian,0,0,0,2,-1,2013-05-06 09:19:19,2013-05-07 08:11:37,0.952986111107748,F,1,5,Medium,1
Male,43,African-American,0,0,0,8,-1,2013-12-03 05:36:54,2013-12-04 09:08:37,1.14702546296758,F,1,3,Low,1
Male,22,African-American,0,0,0,0,0,2013-08-05 04:56:13,2013-08-06 02:53:04,0.91447916666948,M,1,6,Medium,1
Female,28,African-American,0,0,0,4,-1,2014-01-30 06:24:26,2014-02-01 09:12:42,2.11685185185343,F,0,7,Medium,0
Male,43,Caucasian,0,0,0,0,-1,2014-03-24 04:46:11,2014-03-25 03:27:36,0.945428240738693,F,1,9,High,1
Male,27,Caucasian,0,0,0,7,-1,2014-10-26 11:43:59,2014-10-27 08:16:00,0.855567129634437,F,1,8,High,1
Male,27,Other,0,0,0,0,-1,2013-03-21 10:53:37,2013-05-14 11:04:26,54.0075115740765,F,1,2,Low,1
Male,31,Caucasian,0,0,0,1,-1,2014-04-02 07:34:34,2014-04-03 10:48:58,1.13500000000204,F,1,2,Low,1
Female,28,African-American,0,0,0,0,0,2013-03-20 03:43:32,2013-03-21 01:37:09,0.91223379629082,M,0,2,Low,0
Male,58,Caucasian,0,0,0,3,-4,2013-11-08 10:40:39,2013-11-09 01:44:01,0.627337962963793,M,0,2,Low,0
Male,22,Caucasian,0,0,0,0,-1,2014-05-15 07:37:39,2014-05-21 08:48:32,6.04922453704057,F,1,4,Low,1
Male,31,African-American,0,0,0,5,-1,2013-12-16 07:40:55,2013-12-18 10:47:22,2.12947916667326,F,1,4,Low,0
Male,33,African-American,0,0,0,0,0,2013-03-24 07:30:48,2013-05-03 09:30:14,40.0829398148126,F,0,3,Low,0
Male,26,African-American,0,0,0,6,0,2013-05-10 02:14:04,2013-05-11 05:25:31,1.13295138888498,M,1,10,High,1
Female,23,African-American,0,1,0,1,0,2014-01-29 12:59:29,2014-01-29 07:47:45,0.216481481482333,M,0,5,Medium,0
Male,32,Caucasian,0,0,0,11,-1,2013-09-19 02:19:06,2014-02-07 08:54:45,141.27475694444,F,0,10,High,0
Male,22,Caucasian,0,0,0,0,0,2013-04-07 02:58:17,2013-04-08 03:59:46,1.0426967592648,F,0,8,High,0
Female,35,African-American,0,0,0,2,-1,2013-04-16 01:34:39,2013-04-17 06:59:17,1.22543981481431,F,0,2,Low,0
Male,47,Caucasian,0,0,0,1,0,2013-04-12 07:17:57,2013-07-03 06:42:50,81.9756134259223,F,1,6,Medium,1
Male,35,Hispanic,0,0,0,2,-14,2013-07-09 12:32:41,2013-07-23 10:10:46,13.9014467592569,F,0,1,Low,0
Male,29,African-American,0,0,1,17,-1,2013-03-12 02:05:37,2013-03-13 09:39:33,1.31523148148699,F,1,9,High,1
Female,54,Caucasian,0,0,0,1,-7,2013-05-06 04:01:50,2013-05-10 08:38:25,4.19207175926567,M,0,2,Low,0
Male,29,Caucasian,0,0,0,0,-1,2013-08-10 05:05:35,2013-11-08 03:38:30,89.9395254629635,F,0,8,High,0
Female,28,Other,0,0,0,0,-1,2014-05-06 11:30:40,2014-05-07 09:38:32,0.922129629630945,M,1,4,Low,1
Male,51,African-American,0,0,0,17,-2,2013-07-10 11:25:29,2013-07-11 08:16:02,0.868437500001164,F,1,8,High,1
Female,36,African-American,0,0,0,0,0,2013-02-09 04:56:26,2013-02-10 01:22:54,0.851712962961756,M,0,6,Medium,0
Male,35,Caucasian,0,0,0,3,-1,2013-01-19 09:17:39,2013-01-29 05:22:25,9.83664351852349,M,1,4,Low,1
Male,20,African-American,0,0,1,1,-1,2013-10-23 04:10:14,2013-10-24 09:34:30,1.22518518518336,F,1,4,Low,1
Male,25,African-American,0,0,0,0,0,2013-03-02 01:54:09,2013-03-04 09:44:28,2.32660879629839,F,0,5,Medium,0
Male,29,African-American,0,0,0,2,-1,2013-07-31 06:22:13,2013-08-01 08:25:25,1.08555555556086,M,0,5,Medium,0
Male,31,Hispanic,0,0,0,0,0,2013-11-30 05:18:06,2013-11-30 01:05:02,0.175740740742185,F,1,10,High,1
Male,39,Caucasian,0,0,0,0,0,2013-01-10 02:12:21,2013-01-10 07:13:09,0.208888888890215,M,0,2,Low,0
Male,30,African-American,0,0,0,1,-1,2013-02-25 04:21:41,2013-07-07 04:30:08,132.005868055552,F,1,4,Low,1
Female,23,African-American,0,0,0,0,0,2014-01-23 01:39:34,2014-01-23 08:11:47,0.272372685183655,F,0,7,Medium,0
Female,23,African-American,0,0,0,1,-1,2013-12-22 09:21:51,2013-12-23 04:21:18,0.791284722217824,F,0,4,Low,0
Female,37,Hispanic,0,0,0,0,-3,2013-06-14 10:05:29,2013-06-15 01:27:00,0.639942129630072,M,0,3,Low,0
Male,30,African-American,0,0,0,21,0,2014-11-12 12:33:19,2014-11-13 03:38:10,0.628368055549799,F,1,7,Medium,1
Male,33,African-American,0,0,3,18,-1,2013-12-08 11:11:49,2013-12-09 08:32:49,0.889583333329938,F,1,9,High,1
Male,20,Hispanic,0,0,0,0,-2,2014-09-01 11:43:59,2014-09-02 07:43:04,0.832696759258397,M,1,4,Low,1
Male,30,African-American,0,1,0,9,-1,2013-01-12 01:44:17,2013-01-20 02:33:15,8.03400462963327,F,1,7,Medium,1
Male,23,African-American,0,0,0,1,-1,2013-02-22 09:55:37,2013-03-30 04:46:32,35.7853587962963,F,0,6,Medium,0
Female,27,African-American,0,0,0,0,-2,2013-01-08 07:18:36,2013-01-09 01:34:00,0.760694444448745,F,1,3,Low,1
Male,38,African-American,0,1,0,10,-1,2013-02-05 08:38:14,2013-02-06 02:15:49,0.734432870369346,M,0,6,Medium,0
Male,42,African-American,0,0,0,1,-1,2014-01-31 07:36:13,2014-02-02 04:00:35,1.85025462962949,F,0,1,Low,0
Male,31,African-American,0,0,0,0,-1,2013-04-05 12:30:30,2013-04-06 08:02:02,0.81356481480907,F,0,3,Low,0
Male,23,African-American,0,0,0,2,-1,2013-01-03 05:41:44,2013-01-09 05:44:12,6.00171296296321,F,1,9,High,1
Male,31,Caucasian,0,0,0,1,-1,2013-02-04 07:24:28,2013-03-15 08:19:29,39.038206018522,F,1,3,Low,1
Male,43,African-American,0,0,0,1,-1,2013-11-11 06:15:16,2013-11-16 12:03:49,5.24204861111502,M,1,5,Medium,1
Male,39,Caucasian,0,0,0,0,-1,2013-09-06 10:19:32,2013-09-12 08:10:36,5.91046296295826,F,0,3,Low,0
Male,31,African-American,0,0,0,0,-1,2013-02-03 10:14:16,2013-02-07 05:51:57,3.81783564815123,M,0,2,Low,0
Male,22,Caucasian,0,0,0,3,-1,2013-01-09 05:21:02,2013-05-31 09:29:37,142.172627314816,F,1,7,Medium,1
Female,33,African-American,0,0,0,0,0,2013-12-19 03:05:43,2013-12-21 09:50:58,2.28142361111531,F,0,3,Low,0
Male,23,African-American,0,0,0,1,-1,2013-12-15 04:22:32,2014-04-14 11:42:17,120.305381944439,F,1,6,Medium,1
Female,29,Caucasian,0,0,0,0,-1,2013-04-16 02:44:06,2013-05-14 08:05:34,28.2232407407355,F,0,4,Low,0
Male,62,Caucasian,0,0,0,2,-4,2013-01-12 01:16:30,2013-01-15 07:17:11,3.25047453703883,F,0,1,Low,0
Female,56,African-American,0,0,0,1,-24,2013-02-22 11:23:33,2013-02-23 07:43:24,0.847118055557075,F,1,2,Low,1
Female,24,African-American,0,0,0,4,-1,2014-03-19 01:55:53,2014-03-21 05:41:57,2.15699074073927,F,1,3,Low,1
Female,44,Caucasian,0,0,0,0,-1,2014-03-17 06:48:31,2014-03-18 01:08:58,0.764201388883521,M,0,1,Low,0
Male,22,African-American,0,1,0,2,-1,2013-08-02 05:20:09,2013-08-04 01:34:47,1.84349537036906,F,1,7,Medium,1
Female,28,African-American,0,0,0,4,-1,2014-11-13 03:39:04,2014-11-15 04:22:29,2.03015046296787,F,1,5,Medium,1
Male,30,African-American,0,0,0,0,0,2013-03-18 03:34:14,2013-03-18 06:25:19,0.118807870370802,F,0,5,Medium,0
Male,32,Caucasian,0,0,0,1,0,2014-03-09 03:49:16,2014-03-10 03:39:54,0.993495370370511,M,1,1,Low,1
Male,51,Caucasian,0,0,0,3,-1,2013-03-08 12:35:15,2013-03-25 08:50:15,16.84375,F,0,6,Medium,0
Male,21,African-American,0,0,0,0,-1,2014-02-02 11:07:12,2014-02-05 07:54:36,2.86624999999913,F,0,5,Medium,0
Male,21,African-American,0,0,0,2,-1,2013-08-27 01:32:27,2013-09-14 05:58:00,18.1844097222274,F,1,9,High,1
Male,27,African-American,0,0,0,3,-1,2013-01-01 03:16:15,2013-01-10 04:12:28,9.03903935185372,F,1,9,High,1
Male,28,Hispanic,0,0,0,0,0,2013-04-20 05:28:13,2013-04-20 07:17:54,0.076168981482624,F,0,4,Low,0
Female,31,African-American,0,0,0,0,-1,2013-10-27 01:53:54,2013-10-29 08:51:33,2.29003472222394,F,0,1,Low,0
Male,33,African-American,0,0,0,0,-1,2014-01-18 07:09:21,2014-01-19 08:51:59,1.07127314814716,M,1,8,High,1
Female,49,Caucasian,0,0,0,2,-1,2013-10-01 06:01:14,2013-10-02 03:31:06,0.895740740743349,F,0,2,Low,0
Female,41,Other,0,0,0,2,-1,2013-04-18 08:43:09,2013-05-04 02:25:51,15.7379861111112,F,0,3,Low,0
Male,20,Caucasian,0,0,5,0,-1,2013-10-23 05:29:31,2013-10-24 09:33:22,1.16934027778188,M,0,4,Low,0
Male,31,African-American,0,0,1,10,-1,2013-01-19 07:47:37,2013-07-20 05:53:31,181.920763888891,F,1,6,Medium,1
Male,25,African-American,0,0,0,5,-1,2013-02-15 01:46:08,2013-04-05 08:12:37,49.2683912037028,F,1,5,Medium,1
Male,23,African-American,0,1,0,4,0,2013-04-08 12:39:29,2013-10-18 05:35:27,192.70553240741,F,1,9,High,1
Male,26,Caucasian,0,0,0,0,-1,2013-12-09 11:19:57,2013-12-12 09:19:18,2.9162152777717,M,0,4,Low,0
Female,45,Asian,0,0,0,6,-1,2014-09-12 03:56:32,2014-09-14 02:54:56,1.95722222221957,F,1,3,Low,1
Male,28,Caucasian,0,0,0,1,0,2013-03-23 05:48:15,2013-03-24 07:18:54,1.06295138889254,M,0,2,Low,0
Female,28,African-American,0,0,0,13,-1,2014-09-13 03:47:25,2014-10-15 04:09:29,32.0153240740765,F,1,9,High,1
Male,39,Caucasian,0,0,0,0,-3,2013-10-15 01:46:59,2013-10-17 07:53:39,2.25462962962774,F,1,1,Low,1
Male,59,Hispanic,0,0,0,1,-2,2013-07-10 01:41:52,2013-07-11 08:33:57,1.28616898148175,F,1,2,Low,1
Male,52,African-American,0,0,0,4,-5,2013-06-23 12:28:04,2013-06-28 12:05:48,4.98453703703854,M,0,1,Low,0
Male,36,Hispanic,0,0,0,1,-1,2013-12-15 10:34:57,2013-12-19 10:27:31,3.99483796295681,M,0,5,Medium,0
Male,30,African-American,0,0,0,2,-1,2013-08-29 06:06:24,2013-08-31 04:40:05,1.94005787037167,F,1,3,Low,1
Female,21,African-American,0,0,0,0,-1,2014-06-02 11:29:19,2014-06-03 11:16:29,0.991087962960592,M,1,5,Medium,1
Male,25,African-American,0,0,0,2,0,2013-01-27 12:21:32,2013-02-01 09:42:31,4.88957175925316,M,1,4,Low,1
Male,22,African-American,0,0,0,0,0,2014-02-20 12:25:52,2014-02-20 08:57:04,0.145000000004075,F,0,4,Low,0
Male,61,African-American,0,0,0,20,-1,2013-01-14 09:38:02,2013-02-14 02:10:23,30.6891319444476,M,1,2,Low,1
Male,24,Caucasian,0,0,2,2,-1,2013-05-03 04:07:08,2013-06-05 01:25:37,32.8878356481509,F,0,6,Medium,0
Female,26,Caucasian,0,0,0,2,22,2015-01-10 02:50:22,2015-01-10 08:12:37,0.223784722220444,F,1,9,High,1
Female,34,African-American,0,0,0,6,-1,2013-04-29 08:31:32,2013-04-30 01:17:31,0.698599537041446,F,0,3,Low,0
Male,45,African-American,1,0,0,12,-1,2013-03-29 11:41:25,2013-04-02 07:25:44,3.82244212962541,M,1,8,High,1
Male,54,African-American,0,0,0,4,0,2013-02-13 04:44:29,2013-02-14 05:24:58,1.02811342592759,F,1,3,Low,1
Male,51,African-American,0,0,0,8,-1,2013-05-04 09:20:34,2013-05-30 06:14:31,25.8707986111112,M,0,5,Medium,0
Male,28,African-American,0,0,0,0,-1,2013-10-19 09:52:35,2013-10-20 08:40:59,0.950277777774318,F,0,2,Low,0
Male,23,Caucasian,0,0,0,0,0,2013-03-09 05:57:11,2013-03-10 07:02:54,1.04563657407562,F,0,2,Low,0
Male,30,Caucasian,0,0,0,0,-1,2014-11-06 07:53:01,2014-11-07 08:42:35,1.03442129630275,F,1,2,Low,1
Male,25,African-American,0,0,0,0,0,2013-09-06 04:41:35,2013-09-07 05:14:01,1.02252314814541,M,1,3,Low,1
Male,25,Caucasian,0,0,0,2,-1,2013-01-29 08:35:09,2013-02-07 09:32:54,9.04010416667006,F,0,5,Medium,0
Male,28,Caucasian,0,0,0,2,-1,2013-09-10 11:51:18,2013-09-11 01:36:16,0.572893518517958,F,0,7,Medium,0
Female,32,African-American,0,0,0,0,0,2014-03-26 12:39:59,2014-03-26 08:10:27,0.187175925922929,M,1,1,Low,1
Male,35,African-American,0,0,0,7,-1,2013-05-09 11:20:35,2013-06-07 09:22:48,28.9182060185194,F,0,4,Low,0
Male,49,African-American,0,0,0,0,-1,2014-02-14 01:28:14,2014-02-18 09:21:46,4.32884259259299,M,1,1,Low,1
Male,36,Caucasian,0,0,0,5,-1,2013-03-21 11:56:43,2013-03-22 08:27:26,0.854664351856627,F,1,3,Low,1
Male,33,African-American,0,0,0,16,0,2013-10-05 12:52:57,2013-11-07 12:55:45,33.0019444444406,M,1,9,High,1
Male,30,Other,0,0,0,1,-1,2013-08-25 09:40:47,2013-08-27 05:13:19,1.81425925926305,F,0,1,Low,0
Female,58,Caucasian,0,0,0,1,-3,2013-06-21 12:44:56,2013-06-21 07:42:46,0.209837962960592,M,0,2,Low,0
Male,22,African-American,0,0,0,2,0,2013-09-24 12:16:02,2013-10-08 05:22:15,13.7126504629632,F,1,7,Medium,0
Male,28,Caucasian,0,0,0,2,3,2013-01-28 03:35:04,2013-01-30 07:33:30,2.16557870370161,F,1,3,Low,1
Male,28,Hispanic,0,0,0,0,0,2013-04-21 01:01:10,2013-04-21 07:21:12,0.263912037036789,M,1,1,Low,1
Male,26,African-American,0,1,0,6,-1,2014-12-29 03:29:14,2015-01-02 11:16:53,4.32475694444292,F,1,10,High,1
Female,36,Caucasian,0,0,0,3,-2,2014-02-24 08:10:21,2014-02-25 10:04:35,1.07932870370132,F,1,1,Low,1
Male,23,Caucasian,0,0,0,0,0,2013-04-07 03:08:55,2013-04-08 08:21:53,1.2173379629603,F,0,9,High,0
Male,22,African-American,0,0,0,0,0,2013-02-01 01:09:58,2013-02-02 03:17:57,1.08887731481809,F,1,5,Medium,1
Male,26,African-American,0,0,0,0,-1,2013-03-27 10:33:56,2013-03-29 09:13:24,1.94407407407562,F,0,3,Low,0
Male,25,African-American,0,0,0,1,0,2013-10-30 02:46:22,2013-10-30 08:28:58,0.237916666665114,F,0,5,Medium,0
Male,40,Native American,0,0,0,2,-1,2013-04-02 08:40:37,2013-04-03 08:44:24,1.0026273148178,M,0,6,Medium,0
Male,28,African-American,0,0,0,0,-1,2013-05-07 09:33:26,2013-05-08 07:07:39,0.898761574077071,M,1,2,Low,1
Male,56,African-American,0,0,0,1,-1,2013-12-17 05:46:51,2013-12-18 10:30:00,1.19663194444729,F,0,1,Low,0
Male,36,African-American,0,0,0,0,-1,2013-04-12 05:15:11,2014-01-17 10:44:53,280.228958333333,F,0,4,Low,0
Male,51,Caucasian,0,0,0,0,-1,2013-03-10 12:30:54,2013-03-12 09:49:53,1.88818287036702,M,0,1,Low,0
Female,35,African-American,2,0,0,9,-1,2013-04-20 09:10:17,2013-10-11 06:10:26,173.875104166662,F,0,8,High,0
Male,24,Caucasian,0,0,0,0,-1,2013-01-15 09:56:12,2013-01-16 09:26:27,0.979340277779556,M,1,5,Medium,1
Male,27,African-American,0,0,0,6,-1,2013-02-26 06:14:33,2013-02-27 09:40:45,1.14319444444845,M,1,4,Low,1
Male,22,Caucasian,0,1,0,2,0,2013-03-01 02:35:25,2013-03-02 09:45:12,1.29846064815501,F,1,9,High,1
Female,23,Caucasian,0,0,0,4,-1,2013-11-08 05:42:42,2014-03-21 11:34:17,133.244155092594,M,1,9,High,1
Female,27,Caucasian,0,0,0,0,0,2013-12-10 04:28:18,2013-12-10 01:02:58,0.142592592594156,M,1,2,Low,1
Male,31,African-American,0,0,0,8,-1,2013-12-06 08:07:21,2013-12-07 07:35:32,0.977905092593574,F,1,9,High,1
Male,25,Caucasian,0,0,1,3,-1,2013-04-07 05:01:37,2013-04-15 02:07:02,7.878761574073,F,0,7,Medium,0
Female,52,Caucasian,0,0,0,0,-1,2013-07-31 09:14:55,2013-08-01 07:36:57,0.931967592594447,M,0,1,Low,0
Male,35,Hispanic,0,0,0,0,-1,2013-01-18 07:51:52,2013-01-19 07:34:56,0.988240740742185,F,0,7,Medium,0
Female,24,Caucasian,0,0,0,0,-3,2013-07-19 07:41:18,2013-07-20 01:59:43,0.762789351851097,F,0,5,Medium,0
Male,57,Other,0,0,0,0,0,2013-09-20 12:53:41,2013-09-27 09:19:14,6.85107638889167,F,0,1,Low,0
Male,38,Caucasian,0,0,0,2,-1,2013-09-06 08:02:17,2013-09-07 08:08:36,1.00438657407358,F,0,1,Low,0
Male,26,Hispanic,0,0,0,1,-2,2013-03-02 05:50:22,2013-03-03 09:01:18,1.13259259259212,M,0,5,Medium,0
Male,20,African-American,0,0,0,3,-1,2014-10-21 01:25:52,2014-11-11 03:58:25,21.1059375000041,F,1,7,Medium,1
Male,34,African-American,0,0,0,2,-1,2013-10-13 07:34:35,2013-10-14 10:04:31,1.10412037037167,F,0,2,Low,0
